cluster_id,city_name,ds,order_count,centroid_lat,centroid_lon,unique_aois,unique_types,earliest_receipt,latest_receipt,assigned_courier,assignment_dist_km
40,Shanghai,318,1,31.232537928838273,123.96359557572639,1,1,1900-03-18 17:17:00,1900-03-18 17:17:00,2cd6a9a317e3cc0dc8aae36443f5d806,4.6408
65,Shanghai,318,1,31.45725128325096,124.19685682537404,1,1,1900-03-18 17:20:00,1900-03-18 17:20:00,93633007cee4b2be6dc7b6ce01fcf1d7,6.4286
94,Shanghai,318,1,31.227418790960527,124.33932255412117,1,1,1900-03-18 18:27:00,1900-03-18 18:27:00,8644fc4152482bbf1ea38a90b3f07fa7,9.3137
55,Shanghai,318,1,31.182069057076692,124.45991588982955,1,1,1900-03-19 07:31:00,1900-03-19 07:31:00,ea722cea722191cad0b8983c1496e7e3,4.6888
1,Shanghai,319,1530,31.41787815077417,123.95696064308852,462,13,1900-03-19 07:00:00,1900-03-19 20:26:00,5538d7d17d10036807774b9bd85bfe1c,2.036
8,Shanghai,319,348,31.46902205502069,123.77530047938124,99,9,1900-03-19 07:00:00,1900-03-19 19:50:00,bdf0e6bd70beffd9a7953b9d4f2a2b14,1.1844
16,Shanghai,319,986,31.370468781500232,123.7539495778635,310,12,1900-03-19 07:01:00,1900-03-19 18:44:00,ad4a0c95bc32b1d9bfb642dcd043f953,2.3917
10,Shanghai,319,780,31.423595027337065,123.80536411194295,290,11,1900-03-19 07:02:00,1900-03-19 19:26:00,3a34019ff895869aba84cd0fd8bfd416,0.7399
25,Shanghai,319,154,31.401541943260405,124.10470848755304,36,4,1900-03-19 07:05:00,1900-03-20 07:45:00,080c9121cdb81e512181bd93359acdb3,2.3662
5,Shanghai,319,665,31.424773412795496,123.74263928658125,172,11,1900-03-19 07:06:00,1900-03-19 18:10:00,331e428b9a3c3a163316b79526e9a197,1.3649
23,Shanghai,319,308,31.39258544027732,124.05698364432693,89,8,1900-03-19 07:06:00,1900-03-19 18:59:00,70231b9b6dd70390b1ac9a59ad4efbb4,2.2457
150,Shanghai,319,3,31.145393389819077,124.45510455370902,2,2,1900-03-19 07:06:00,1900-03-19 16:50:00,dd64e89d39ce6aa5bb8b4418cd8bd165,4.9957
51,Shanghai,319,2,31.132522184595764,124.44544498471855,1,1,1900-03-19 07:06:00,1900-03-19 16:19:00,afc58ef8c7c5980d3be4a26ffac1aa73,5.3533
4,Shanghai,319,1613,31.373773111135304,123.56059117133881,523,13,1900-03-19 07:07:00,1900-03-19 20:48:00,a44530f407351f27387e3ddcd5e69bad,1.9591
3,Shanghai,319,1021,31.29515324469868,123.89153549418181,277,9,1900-03-19 07:07:00,1900-03-19 19:04:00,91315bf30ebf0f444ade638d727383db,1.7774
39,Shanghai,319,118,31.32840308296073,123.43254629006458,33,3,1900-03-19 07:07:00,1900-03-19 16:50:00,8f835a5684c195cc68a58c6c64ca16c1,2.5507
34,Shanghai,319,9,31.300981091128488,123.37777686644576,3,2,1900-03-19 07:07:00,1900-03-19 12:05:00,d5cfa9b8aa80e59813af61e6fee927dd,5.1052
159,Shanghai,319,2,31.145099395896725,124.44806465392531,1,1,1900-03-19 07:07:00,1900-03-19 16:52:00,cd4af91280161fa7b3d2df280b545e08,4.4929
35,Shanghai,319,25,31.286810644365474,123.3487074098694,16,3,1900-03-19 07:08:00,1900-03-19 12:02:00,3d48bd5c33346c3c32bd9887d1a184ec,8.0914
72,Shanghai,319,1,31.324025953472205,123.38934932691015,1,1,1900-03-19 07:08:00,1900-03-19 07:08:00,a953e787e74cc318462aa121e52d9896,2.4384
19,Shanghai,319,223,31.454074520746936,124.13449112679729,63,7,1900-03-19 07:09:00,1900-03-19 17:33:00,c9c8607417e1a6bcdc1d428737828601,0.7973
90,Shanghai,319,1,31.466091420095818,124.17229834897965,1,1,1900-03-19 07:09:00,1900-03-19 07:09:00,1819022a43ee78d810217886020f6338,4.4934
15,Shanghai,319,294,31.24227731569354,123.54740420837301,136,12,1900-03-19 07:10:00,1900-03-19 19:58:00,33e9c70ae45fb02744f47c0b9bba09e9,0.8394
60,Shanghai,319,4,31.434960608936468,124.10932297711966,2,1,1900-03-19 07:11:00,1900-03-19 17:32:00,c076f31b0ea19e2f49387ffa2ee52903,2.4166
18,Shanghai,319,223,31.56615880961599,123.84646418093978,66,10,1900-03-19 07:13:00,1900-03-19 19:16:00,13a2dba21946265cab28f98767d00aa3,1.7089
113,Shanghai,319,1,31.291944438299254,123.36669472278432,1,1,1900-03-19 07:13:00,1900-03-19 07:13:00,a953e787e74cc318462aa121e52d9896,6.5379
153,Shanghai,319,1,31.45004702212784,124.03799418119765,1,1,1900-03-19 07:18:00,1900-03-19 07:18:00,994a45209881378fa0350fc8dc1a9037,2.6503
2,Shanghai,319,362,31.315327234731125,123.72858346320297,85,8,1900-03-19 07:19:00,1900-03-19 19:08:00,5872ee8d0771945f48b6e4b7929b8691,1.9656
20,Shanghai,319,171,31.520968520698496,123.66079038343723,39,4,1900-03-19 07:20:00,1900-03-19 18:32:00,968827b0d1564bd6bf908b69892a20f8,3.1887
11,Shanghai,319,178,31.504606454596157,123.9101005126947,41,5,1900-03-19 07:22:00,1900-03-19 17:26:00,d94c57dfba702de7f1ebe53cfed137f8,2.1301
38,Shanghai,319,59,31.157568230499333,124.48920115250525,5,2,1900-03-19 07:22:00,1900-03-19 16:58:00,afc58ef8c7c5980d3be4a26ffac1aa73,7.4829
12,Shanghai,319,36,31.20515512488267,124.33741909181653,16,4,1900-03-19 07:22:00,1900-03-19 16:57:00,8644fc4152482bbf1ea38a90b3f07fa7,8.0341
9,Shanghai,319,132,31.513318751070162,123.85478873889838,37,6,1900-03-19 07:23:00,1900-03-19 18:07:00,472e0202ae17932d7a99120c41a7ec99,0.848
13,Shanghai,319,120,31.5568216264466,123.63781794078666,30,3,1900-03-19 07:23:00,1900-03-19 16:54:00,10da5443e76bf99a8aa4d32dfb4714b1,2.2741
32,Shanghai,319,40,31.14827588380222,124.48721542573621,15,4,1900-03-19 07:23:00,1900-03-19 17:53:00,cd4af91280161fa7b3d2df280b545e08,7.5853
107,Shanghai,319,3,31.56503863907419,123.60858489222282,3,1,1900-03-19 07:23:00,1900-03-19 16:41:00,dbf1999be46b5dd2c1e475c3ca8d2de2,4.5065
44,Shanghai,319,19,31.187609786946172,124.47106880620326,8,3,1900-03-19 07:24:00,1900-03-19 16:55:00,ee5d05ce0de07ecd1a69aeef5ef66221,5.8784
155,Shanghai,319,2,31.304038802204296,123.45303311635845,1,1,1900-03-19 07:26:00,1900-03-19 11:59:00,8792071a8f0921c2059b3958f7da2471,5.7256
101,Shanghai,319,1,31.197437543210203,124.36736408365805,1,1,1900-03-19 07:26:00,1900-03-19 07:26:00,32466aa35941330d19ccc5cfd26e6a0d,5.1472
152,Shanghai,319,1,31.144830261155484,124.54448323943294,1,1,1900-03-19 07:27:00,1900-03-19 07:27:00,dd64e89d39ce6aa5bb8b4418cd8bd165,12.921
133,Shanghai,319,1,31.18498650821655,124.52810108270344,1,1,1900-03-19 07:27:00,1900-03-19 07:27:00,dd64e89d39ce6aa5bb8b4418cd8bd165,11.1208
112,Shanghai,319,1,31.112976161013886,124.48816404116307,1,1,1900-03-19 07:28:00,1900-03-19 07:28:00,dd64e89d39ce6aa5bb8b4418cd8bd165,9.7129
31,Shanghai,319,49,31.21028282016343,124.41940807816592,20,2,1900-03-19 07:29:00,1900-03-19 16:57:00,b9ce33f571c3ca09574fa6195cd2177e,4.3701
77,Shanghai,319,1,31.205082305156548,124.36141632765627,1,1,1900-03-19 07:29:00,1900-03-19 07:29:00,d94275660382ba1f23b187134deb1905,6.1063
24,Shanghai,319,197,31.490135534302496,123.99987897752868,48,7,1900-03-19 07:30:00,1900-03-19 16:42:00,84daede6973aee6e0240790218c89787,1.0853
0,Shanghai,319,338,31.494066484405842,123.70170052730076,54,6,1900-03-19 07:31:00,1900-03-19 16:57:00,32fa5e8d8375ce1c3867988c99f6f0eb,1.9452
30,Shanghai,319,51,31.500421049986475,124.05310853667945,15,5,1900-03-19 07:32:00,1900-03-19 15:45:00,acce705013169975e57a6f2f76b45d69,5.4336
106,Shanghai,319,3,31.167164293597953,124.39583361548789,1,1,1900-03-19 07:32:00,1900-03-19 16:57:00,ea722cea722191cad0b8983c1496e7e3,1.6182
76,Shanghai,319,2,31.173636869741426,124.40077777990624,1,1,1900-03-19 07:32:00,1900-03-19 07:53:00,d94275660382ba1f23b187134deb1905,1.1059
154,Shanghai,319,1,31.128113960536208,124.38854281780834,1,1,1900-03-19 07:32:00,1900-03-19 07:32:00,d94275660382ba1f23b187134deb1905,5.3074
14,Shanghai,319,185,31.45461056800984,123.64741548334979,47,5,1900-03-19 07:34:00,1900-03-19 16:03:00,534223c89adf4e505f98ec16b57f83f6,0.6177
82,Shanghai,319,1,31.17885345069914,124.40442317874603,1,1,1900-03-19 07:34:00,1900-03-19 07:34:00,32466aa35941330d19ccc5cfd26e6a0d,1.1024
61,Shanghai,319,1,31.192993900067886,124.3928375994374,1,1,1900-03-19 07:35:00,1900-03-19 07:35:00,32466aa35941330d19ccc5cfd26e6a0d,3.0176
6,Shanghai,319,258,31.36189549154967,123.34021103693141,68,7,1900-03-19 07:37:00,1900-03-19 19:01:00,5940a3c986324a2023b10a161af7084a,3.217
17,Shanghai,319,172,31.398748089784977,123.85621324984693,59,7,1900-03-19 07:38:00,1900-03-19 17:11:00,75632deba68fed3df1399e89ba408598,0.3879
79,Shanghai,319,5,31.20215856845279,124.43654696463553,1,1,1900-03-19 07:38:00,1900-03-19 16:53:00,dd64e89d39ce6aa5bb8b4418cd8bd165,4.1262
81,Shanghai,319,2,31.381934598578592,123.31770321894342,1,1,1900-03-19 07:40:00,1900-03-19 16:14:00,eab3b14d5a25a7c6e606c0babdca95bd,1.9588
58,Shanghai,319,18,31.17614881427677,124.41900641396076,9,2,1900-03-19 07:41:00,1900-03-19 21:39:00,dd64e89d39ce6aa5bb8b4418cd8bd165,0.8293
49,Shanghai,319,10,31.41056750925776,124.0121029942153,2,2,1900-03-19 07:42:00,1900-03-19 17:27:00,3d402c6f05639a1998cc32bbd40d3291,2.4288
73,Shanghai,319,2,31.173123126596625,124.43755645969884,2,1,1900-03-19 07:43:00,1900-03-19 16:57:00,ee5d05ce0de07ecd1a69aeef5ef66221,2.4166
117,Shanghai,319,3,31.49729613002476,123.97144720399673,3,3,1900-03-19 07:44:00,1900-03-19 12:29:00,1b21d2a648aaf2f0757e0b8ab9170aec,2.296
43,Shanghai,319,6,31.24359134200823,123.96220087859945,4,1,1900-03-19 07:47:00,1900-03-19 17:12:00,22696c38bdbfc9925a31b23f2e34488d,4.1976
100,Shanghai,319,2,31.237234445917043,123.95158937347472,2,2,1900-03-19 07:47:00,1900-03-19 07:47:00,1608cdc325b0df6e697757e55d1c0ff6,3.3812
40,Shanghai,319,1,31.232546226133195,123.9634037126296,1,1,1900-03-19 07:47:00,1900-03-19 07:47:00,d499807eb7d788a5ea5a66fcc706e5f8,4.617
128,Shanghai,319,3,31.153595225085425,124.43440301751762,1,1,1900-03-19 07:49:00,1900-03-19 17:05:00,dd64e89d39ce6aa5bb8b4418cd8bd165,2.8887
27,Shanghai,319,2,31.25546092032473,123.95403193828434,1,1,1900-03-19 07:49:00,1900-03-19 12:19:00,877167ef8a279d4098eb15079d64081b,3.4978
109,Shanghai,319,1,31.1592581675123,124.4325680191812,1,1,1900-03-19 07:49:00,1900-03-19 07:49:00,dd64e89d39ce6aa5bb8b4418cd8bd165,2.3546
21,Shanghai,319,34,31.417464730273394,124.12270955187802,4,2,1900-03-19 07:53:00,1900-03-19 17:18:00,ca202eba531ef77ee58cd1d2a0819e4a,3.0449
68,Shanghai,319,26,31.413665335489743,123.62744688893949,17,3,1900-03-19 07:57:00,1900-03-19 18:26:00,406f61028b497f35fb9b61474a4f3ff6,4.5277
53,Shanghai,319,7,31.26948098238204,123.8612692935449,4,1,1900-03-19 08:05:00,1900-03-19 16:41:00,4eefa4819876c010440803690ed0ea15,2.7477
7,Shanghai,319,150,31.090193083846298,123.8912477407819,49,6,1900-03-19 08:08:00,1900-03-19 17:06:00,00394bab2f015247df56eb56b9a9dd6a,8.6312
41,Shanghai,319,9,31.28192669859515,123.64924511005127,5,2,1900-03-19 08:15:00,1900-03-19 12:10:00,8aa893234f416fc53f96fc43e0ff29b8,2.88
52,Shanghai,319,3,31.28624530570426,123.66833302840273,1,1,1900-03-19 08:22:00,1900-03-19 08:23:00,8cc248315b5782c5e27b37d79569e874,1.2362
22,Shanghai,319,41,31.147686196605502,123.81169471821555,17,4,1900-03-19 08:30:00,1900-03-19 13:54:00,6ae4e6a24a9b4b967d3db67ddaede8a0,1.5539
78,Shanghai,319,2,31.411106459268613,123.60177129250201,2,1,1900-03-19 08:30:00,1900-03-19 18:26:00,c831cdfb857a17cf0c323466e02694c1,2.1703
120,Shanghai,319,4,31.218820467425978,124.37900131841587,3,1,1900-03-19 08:36:00,1900-03-19 16:18:00,32466aa35941330d19ccc5cfd26e6a0d,6.1373
48,Shanghai,319,13,31.215523438589557,123.50772885765514,7,1,1900-03-19 08:37:00,1900-03-19 19:30:00,6705d59a6cdab09c21ca2cb35619457a,4.7126
94,Shanghai,319,1,31.22937677134435,124.34044421530264,1,1,1900-03-19 08:37:00,1900-03-19 08:37:00,32466aa35941330d19ccc5cfd26e6a0d,9.3799
99,Shanghai,319,2,31.162443372816554,123.6109881004998,2,1,1900-03-19 08:38:00,1900-03-19 08:42:00,ad5ed1e860278055b6d23ac2cb1d2e90,8.8908
26,Shanghai,319,23,31.112866851229118,123.97084273898932,14,2,1900-03-19 08:43:00,1900-03-19 13:36:00,e2e0f62e6ddfacfc0060460976a7191e,14.0749
36,Shanghai,319,20,31.182735889583277,123.60314163777437,12,6,1900-03-19 08:43:00,1900-03-20 17:41:00,4f0ad958a57c88a3e29b991ea71c1d53,6.6209
46,Shanghai,319,4,31.081657464078322,123.93843199264198,2,2,1900-03-19 08:51:00,1900-03-19 13:32:00,f5433ad7f8c79b6eeb952177875d8173,12.7086
151,Shanghai,319,2,31.098637641742165,123.94946412070978,1,1,1900-03-19 08:53:00,1900-03-19 13:28:00,f5433ad7f8c79b6eeb952177875d8173,12.6957
160,Shanghai,319,1,31.426874469640257,123.69749621912109,1,1,1900-03-19 08:55:00,1900-03-19 08:55:00,a624a4ab1c151bd369b060bcf3f68dcf,2.9359
62,Shanghai,319,2,31.134384988800015,123.878666637979,2,1,1900-03-19 09:10:00,1900-03-19 09:10:00,f5433ad7f8c79b6eeb952177875d8173,4.9814
97,Shanghai,319,2,31.12260532665769,123.8755451729806,1,1,1900-03-19 09:10:00,1900-03-19 15:20:00,f5433ad7f8c79b6eeb952177875d8173,5.2111
33,Shanghai,319,22,31.31382478794488,123.9553172868631,11,2,1900-03-19 09:28:00,1900-03-19 16:42:00,5da30877bee671a43f1a45787d238983,4.6193
148,Shanghai,319,4,31.403449406011603,123.97368314700978,1,1,1900-03-19 10:26:00,1900-03-19 11:03:00,0831eae587d1b3ab0bc247045bc7e209,2.2055
28,Shanghai,319,5,31.172313650112624,123.54159417011583,3,2,1900-03-19 11:25:00,1900-03-19 19:25:00,2ed100ff5b56b42e44cfccdf2d451572,6.5985
166,Shanghai,319,1,31.187133277013395,123.62947337194448,1,1,1900-03-19 11:38:00,1900-03-19 11:38:00,b984462bd9338801f6385baf47ff6989,8.1119
161,Shanghai,319,1,31.312445703424334,123.47117155835882,1,1,1900-03-19 11:51:00,1900-03-19 11:51:00,8792071a8f0921c2059b3958f7da2471,6.6301
59,Shanghai,319,2,31.28849247542294,123.31920860631857,2,1,1900-03-19 11:54:00,1900-03-19 12:01:00,66e83b5bb2d9c167c8bc9656abc8e63a,8.8051
158,Shanghai,319,1,31.30613726297506,123.34251997258357,1,1,1900-03-19 11:57:00,1900-03-19 11:57:00,2eac82477425ea9e3b76985a3e8a1715,7.231
163,Shanghai,319,1,31.353459719654563,123.83748248630917,1,1,1900-03-19 12:28:00,1900-03-19 12:28:00,141dd799b2ee172a2d473130c419c684,2.6541
135,Shanghai,319,1,31.12389240718033,123.99519395190451,1,1,1900-03-19 13:27:00,1900-03-19 13:27:00,2cd6a9a317e3cc0dc8aae36443f5d806,15.6118
119,Shanghai,319,2,31.087727566280517,123.96496813480371,1,1,1900-03-19 13:29:00,1900-03-19 13:31:00,f5433ad7f8c79b6eeb952177875d8173,14.5509
84,Shanghai,319,1,31.09491517837344,123.75718040093541,1,1,1900-03-19 13:29:00,1900-03-19 13:29:00,462930e6fa1ececbae457a0e011ec5d1,8.8069
42,Shanghai,319,2,31.120428548117555,124.0789790904208,1,1,1900-03-19 13:32:00,1900-03-19 13:35:00,d499807eb7d788a5ea5a66fcc706e5f8,20.8486
69,Shanghai,319,1,31.113042362199675,124.00536269603658,1,1,1900-03-19 13:35:00,1900-03-19 13:35:00,2cd6a9a317e3cc0dc8aae36443f5d806,17.1337
29,Shanghai,319,1,31.074248744658924,123.86025516003306,1,1,1900-03-19 13:54:00,1900-03-19 13:54:00,4126f68c7d76b81939133b148fd032fd,8.5373
162,Shanghai,319,1,31.195845739716262,124.36190336474829,1,1,1900-03-19 14:00:00,1900-03-19 14:00:00,d94275660382ba1f23b187134deb1905,5.4956
70,Shanghai,319,1,31.21294400790277,123.58524154877502,1,1,1900-03-19 15:26:00,1900-03-19 15:26:00,b984462bd9338801f6385baf47ff6989,3.0225
127,Shanghai,319,1,31.236827835384126,123.62854357385983,1,1,1900-03-19 15:31:00,1900-03-19 15:31:00,fdb8a2717fee40aafa9c97c8d58c4b7b,6.5579
86,Shanghai,319,1,31.368346130100008,123.30906200023615,1,1,1900-03-19 15:51:00,1900-03-19 15:51:00,dd648d4143daa61906cdb8c283aedb56,0.2638
157,Shanghai,319,1,31.18017944593976,124.51542335961281,1,1,1900-03-19 16:22:00,1900-03-19 16:22:00,ee5d05ce0de07ecd1a69aeef5ef66221,9.8651
92,Shanghai,319,1,31.210605255832565,123.53510624570298,1,1,1900-03-19 16:41:00,1900-03-19 16:41:00,9f3cab8350ed0562c135f48e1413eb15,3.1693
74,Shanghai,319,5,31.202137078512997,123.55872311705295,4,1,1900-03-19 16:42:00,1900-03-19 16:43:00,ad5ed1e860278055b6d23ac2cb1d2e90,3.0386
64,Shanghai,319,1,31.203266348646224,123.53209547095268,1,1,1900-03-19 16:42:00,1900-03-19 16:42:00,9f3cab8350ed0562c135f48e1413eb15,3.9483
80,Shanghai,319,1,31.49748793343243,123.64579649387488,1,1,1900-03-19 16:46:00,1900-03-19 16:46:00,00230f9acdd3b69b47639b261ef7d3f4,3.3974
57,Shanghai,319,1,31.15549751822187,124.5412953602856,1,1,1900-03-19 16:49:00,1900-03-19 16:49:00,ee5d05ce0de07ecd1a69aeef5ef66221,12.408
149,Shanghai,319,1,31.19353275119001,124.44149703253372,1,1,1900-03-19 16:54:00,1900-03-19 16:54:00,ee5d05ce0de07ecd1a69aeef5ef66221,3.7114
164,Shanghai,319,1,31.204543314941137,124.39856397494282,1,1,1900-03-19 16:55:00,1900-03-19 16:55:00,32466aa35941330d19ccc5cfd26e6a0d,3.8983
131,Shanghai,319,1,31.184646681673954,124.38510404076507,1,1,1900-03-19 16:55:00,1900-03-19 16:55:00,d94275660382ba1f23b187134deb1905,2.9616
54,Shanghai,319,1,31.183875865182703,124.4347375480454,1,1,1900-03-19 16:56:00,1900-03-19 16:56:00,ee5d05ce0de07ecd1a69aeef5ef66221,2.5476
165,Shanghai,319,1,31.103204287298457,123.716756322303,1,1,1900-03-19 17:23:00,1900-03-19 17:23:00,462930e6fa1ececbae457a0e011ec5d1,11.6016
156,Shanghai,319,1,31.41916682427295,123.63809245260214,1,1,1900-03-19 18:19:00,1900-03-19 18:19:00,1c85f72440ed38cb1d58e976c0af14c4,4.0203
115,Shanghai,319,1,31.239624378690156,123.86804775350438,1,1,1900-03-19 18:43:00,1900-03-19 18:43:00,d37b7e9707e4179236e712fe7cf23047,4.845
19,Shanghai,320,230,31.454724220275548,124.1362661385534,59,7,1900-03-20 06:57:00,1900-03-20 18:35:00,1819022a43ee78d810217886020f6338,0.9561
60,Shanghai,320,4,31.43687139844696,124.10881380197809,3,1,1900-03-20 06:58:00,1900-03-20 12:44:00,e884ee0163bdca8001011922fe8104b9,2.3338
5,Shanghai,320,700,31.423601415424773,123.74324120960888,193,9,1900-03-20 07:00:00,1900-03-20 19:50:00,a624a4ab1c151bd369b060bcf3f68dcf,1.4152
8,Shanghai,320,365,31.46911127439369,123.77209283377786,97,10,1900-03-20 07:00:00,1900-03-20 20:59:00,9186a9f2138d421b852c1ad0abcc736b,0.8939
10,Shanghai,320,842,31.423548062831514,123.80494023694438,311,10,1900-03-20 07:01:00,1900-03-20 19:19:00,87dd74cc243596aa9c8932109c8e9aa4,0.7153
23,Shanghai,320,291,31.392786114061455,124.05480733253376,95,10,1900-03-20 07:01:00,1900-03-20 18:58:00,876f0afa70367f4810ab9cefbc0a479c,2.373
25,Shanghai,320,156,31.401227824489116,124.10393491642404,33,4,1900-03-20 07:01:00,1900-03-20 17:05:00,1e8cfd0a78c4622748046eecfb95a115,2.3128
3,Shanghai,320,1074,31.298059732928344,123.89112583886896,294,9,1900-03-20 07:02:00,1900-03-20 19:48:00,4eefa4819876c010440803690ed0ea15,1.8276
38,Shanghai,320,53,31.157159050954885,124.48952768932732,5,2,1900-03-20 07:02:00,1900-03-20 16:55:00,8644fc4152482bbf1ea38a90b3f07fa7,7.5153
32,Shanghai,320,45,31.147413730792547,124.48163249659314,13,3,1900-03-20 07:02:00,1900-03-20 17:06:00,b9ce33f571c3ca09574fa6195cd2177e,7.1176
51,Shanghai,320,3,31.136384395425655,124.44040980831839,2,2,1900-03-20 07:03:00,1900-03-20 16:37:00,d94275660382ba1f23b187134deb1905,4.7258
112,Shanghai,320,1,31.11299271130113,124.48823783466185,1,1,1900-03-20 07:03:00,1900-03-20 07:03:00,cd4af91280161fa7b3d2df280b545e08,9.7204
15,Shanghai,320,323,31.24207557086021,123.54565899018411,146,10,1900-03-20 07:04:00,1900-03-20 20:02:00,33e9c70ae45fb02744f47c0b9bba09e9,0.7418
2,Shanghai,320,445,31.315525283289997,123.72983150215289,88,6,1900-03-20 07:05:00,1900-03-20 18:14:00,8911e3aa50d37c59c61b150002ae92bc,1.8435
12,Shanghai,320,43,31.203293596884563,124.33812881556882,18,6,1900-03-20 07:07:00,1900-03-21 07:33:00,ea722cea722191cad0b8983c1496e7e3,7.8785
4,Shanghai,320,1582,31.371139391545956,123.56550544487393,516,13,1900-03-20 07:09:00,1900-03-20 20:49:00,7ec4b4972abab248130393889121d0fa,2.4924
1,Shanghai,320,1541,31.416945969012104,123.95309403775973,461,13,1900-03-20 07:09:00,1900-03-20 19:11:00,319d20329109ea0bd53aa8f0e1afe487,1.8784
16,Shanghai,320,926,31.370774289354493,123.75313457275143,303,9,1900-03-20 07:12:00,1900-03-20 18:29:00,ad4a0c95bc32b1d9bfb642dcd043f953,2.3089
104,Shanghai,320,3,31.19683789525432,124.37406453334741,2,1,1900-03-20 07:15:00,1900-03-20 12:35:00,afc58ef8c7c5980d3be4a26ffac1aa73,4.5944
9,Shanghai,320,166,31.513256797248562,123.8533568015145,38,9,1900-03-20 07:16:00,1900-03-20 19:45:00,d38aeae15031dbe314381187733fe8f4,0.7368
153,Shanghai,320,1,31.450097047741913,124.03789087029944,1,1,1900-03-20 07:16:00,1900-03-20 07:16:00,0624b34f057ea763a1af4721b89d7b7c,2.6495
39,Shanghai,320,108,31.327425727062664,123.42539143826124,23,3,1900-03-20 07:17:00,1900-03-20 16:51:00,3d48bd5c33346c3c32bd9887d1a184ec,2.0394
20,Shanghai,320,207,31.520024769232677,123.66576964901944,42,5,1900-03-20 07:19:00,1900-03-20 17:42:00,71c910bbe5c58863b1125ecf8ae327ac,2.7523
18,Shanghai,320,177,31.564770913871918,123.84478020473499,53,7,1900-03-20 07:19:00,1900-03-20 17:46:00,4dff01d81fe589f0716c34dcc5798632,1.4905
11,Shanghai,320,142,31.504961562364468,123.9090209181284,29,2,1900-03-20 07:19:00,1900-03-20 18:48:00,d94c57dfba702de7f1ebe53cfed137f8,2.242
35,Shanghai,320,22,31.288078294721313,123.3468482967121,13,2,1900-03-20 07:20:00,1900-03-20 16:50:00,d5cfa9b8aa80e59813af61e6fee927dd,8.1194
34,Shanghai,320,11,31.300882044481167,123.3773840465078,5,2,1900-03-20 07:20:00,1900-03-20 12:15:00,41e6afdb019455be82ea32e9be792339,5.1432
31,Shanghai,320,50,31.21047102925383,124.42231485528654,19,2,1900-03-20 07:21:00,1900-03-20 17:00:00,9fdcfb0522a64012559bdc867dcb4003,4.4445
44,Shanghai,320,10,31.188133828741865,124.47059823671313,7,2,1900-03-20 07:21:00,1900-03-20 16:56:00,dd64e89d39ce6aa5bb8b4418cd8bd165,5.8535
93,Shanghai,320,3,31.185870677845546,124.50459539355832,1,1,1900-03-20 07:22:00,1900-03-20 07:24:00,dd64e89d39ce6aa5bb8b4418cd8bd165,8.931
76,Shanghai,320,2,31.173607867401376,124.40079991795588,1,1,1900-03-20 07:22:00,1900-03-20 16:55:00,32466aa35941330d19ccc5cfd26e6a0d,1.1094
157,Shanghai,320,1,31.180535813862388,124.51964434774312,1,1,1900-03-20 07:23:00,1900-03-20 07:23:00,dd64e89d39ce6aa5bb8b4418cd8bd165,10.2675
131,Shanghai,320,1,31.184696412226288,124.38523686906292,1,1,1900-03-20 07:23:00,1900-03-20 07:23:00,afc58ef8c7c5980d3be4a26ffac1aa73,2.9551
0,Shanghai,320,324,31.493835005422074,123.7002757286903,47,4,1900-03-20 07:24:00,1900-03-20 18:04:00,8331c8c4c8f8b0cd736325b08687036c,1.8115
61,Shanghai,320,2,31.193184569726146,124.39314015278237,1,1,1900-03-20 07:24:00,1900-03-20 07:25:00,afc58ef8c7c5980d3be4a26ffac1aa73,3.02
13,Shanghai,320,122,31.5559547977049,123.64042541592018,31,3,1900-03-20 07:25:00,1900-03-20 17:18:00,10da5443e76bf99a8aa4d32dfb4714b1,2.1636
244,Shanghai,320,1,31.15163779747407,124.49530725184509,1,1,1900-03-20 07:26:00,1900-03-20 07:26:00,cd4af91280161fa7b3d2df280b545e08,8.2042
58,Shanghai,320,11,31.17277460946616,124.41868544951049,9,3,1900-03-20 07:27:00,1900-03-20 16:56:00,dd64e89d39ce6aa5bb8b4418cd8bd165,0.6305
107,Shanghai,320,4,31.563328548992345,123.61083313415233,3,1,1900-03-20 07:28:00,1900-03-20 13:00:00,dbf1999be46b5dd2c1e475c3ca8d2de2,4.3187
73,Shanghai,320,3,31.174931076425327,124.44055247574937,3,1,1900-03-20 07:29:00,1900-03-20 16:53:00,dd64e89d39ce6aa5bb8b4418cd8bd165,2.721
30,Shanghai,320,52,31.501214605006,124.05164966814716,16,4,1900-03-20 07:30:00,1900-03-20 16:16:00,acce705013169975e57a6f2f76b45d69,5.2997
170,Shanghai,320,2,31.227145015538866,124.41437054238176,2,1,1900-03-20 07:31:00,1900-03-20 12:43:00,afc58ef8c7c5980d3be4a26ffac1aa73,6.198
24,Shanghai,320,193,31.489127143764705,123.99990924177175,50,8,1900-03-20 07:32:00,1900-03-20 16:45:00,169164b2c9f015c8eba7de46463c0e66,1.1981
117,Shanghai,320,3,31.49516491937261,123.97199327588771,3,2,1900-03-20 07:37:00,1900-03-20 16:45:00,1b21d2a648aaf2f0757e0b8ab9170aec,2.283
158,Shanghai,320,1,31.30610401926218,123.34256424868283,1,1,1900-03-20 07:40:00,1900-03-20 07:40:00,8792071a8f0921c2059b3958f7da2471,7.2365
14,Shanghai,320,197,31.454508479978898,123.64688324361433,55,6,1900-03-20 07:41:00,1900-03-20 18:00:00,1c85f72440ed38cb1d58e976c0af14c4,0.6626
